site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2012/11/18,1.5452,1.5479,1.5491,1.5417,0.025592,0.023528,0.023166,0.025109,0.8556,0.8413,0.8155,0.704566,0.65581,0.625629,0.084,0.214,0.544,0.087,3.08,0.559,64.593302,0.8561,0.612434,0.001417,0.005832,0.016914,0.032621,0.047339,0.057511,0.058675,0.044467,0.023727,0.013971,0.011214,0.012258,0.017376,0.028054,0.043738,0.062792,0.070005,0.046198,0.020358,0.008456,0.00359,0.001428,-101.1659,-20.99878,-152.21503,-31.59494,1.569839,0.290239,0.365105,0.515433,0.82454,1.027563
Kanpur,2012/11/18,1.5469,1.5602,1.5787,1.5631,0.034559,0.034314,0.038057,0.039481,0.803,0.7667,0.737,0.701443,0.643001,0.608039,0.081,0.189,0.486,0.128,3.183,0.664,98.737294,0.8239,0.598169,0.001778,0.007259,0.018939,0.035105,0.056401,0.069973,0.053638,0.031508,0.016893,0.011921,0.014217,0.023168,0.031123,0.034585,0.043133,0.063524,0.088593,0.086993,0.051587,0.020544,0.006527,0.001806,-157.17606,-10.85665,-225.12285,-15.54995,1.740238,0.312415,0.396287,0.540143,0.874301,1.172254
Kanpur,2012/11/18,1.4682,1.4991,1.5232,1.5212,0.035881,0.024028,0.023382,0.025327,0.8362,0.8224,0.7922,0.742892,0.663069,0.619541,0.079,0.202,0.491,0.099,3.415,0.566,50.253452,0.811,0.60321,0.001337,0.004115,0.012643,0.03244,0.056776,0.066064,0.055059,0.033952,0.015993,0.008261,0.006944,0.009979,0.018136,0.030025,0.044019,0.060306,0.072905,0.06419,0.038208,0.016667,0.005386,0.001235,-87.41115,-14.79733,-155.16944,-26.26774,2.123744,0.249753,0.314529,0.434211,0.710697,1.102932
Kanpur,2012/11/18,1.4343,1.4868,1.5126,1.5065,0.027104,0.024209,0.025574,0.027007,0.8177,0.7893,0.7621,0.714459,0.634385,0.602547,0.098,0.178,0.545,0.116,3.573,0.589,97.841979,0.8235,0.598152,0.001373,0.007956,0.033182,0.071711,0.074758,0.056826,0.044879,0.033678,0.018877,0.011357,0.010489,0.01416,0.021321,0.030211,0.040964,0.059256,0.082318,0.085634,0.055578,0.02315,0.006595,0.001309,-115.83515,-14.56716,-198.19577,-24.92464,2.231229,0.263522,0.332557,0.457112,0.745547,1.117277
Kanpur,2012/11/19,1.4667,1.5182,1.5462,1.5472,0.034734,0.031803,0.035451,0.038944,0.7927,0.7573,0.7217,0.696978,0.618649,0.588686,0.102,0.173,0.564,0.105,3.31,0.603,93.532635,0.8034,0.5828,0.001368,0.011505,0.04407,0.073384,0.073988,0.059758,0.041545,0.029885,0.019437,0.01302,0.012429,0.016711,0.023801,0.031393,0.040929,0.056837,0.074376,0.071043,0.04194,0.016483,0.005081,0.001342,-158.04146,-8.49671,-247.06626,-13.28291,1.669597,0.294989,0.364034,0.497333,0.82107,1.208757
Kanpur,2012/11/19,1.5021,1.539,1.5578,1.5536,0.031679,0.026536,0.027819,0.032361,0.8195,0.7954,0.76,0.697774,0.627801,0.598936,0.089,0.185,0.563,0.115,3.402,0.614,98.283868,0.8237,0.593806,0.00157,0.008495,0.028308,0.054326,0.066336,0.057518,0.04198,0.030103,0.018891,0.01294,0.012768,0.018028,0.026103,0.033503,0.043192,0.059683,0.078207,0.07764,0.051234,0.022717,0.006877,0.00142,-127.89379,-15.69747,-202.39774,-24.84197,1.742763,0.286296,0.353826,0.489113,0.806547,1.198159
Kanpur,2012/11/19,1.5222,1.5506,1.5628,1.5575,0.028179,0.024429,0.024841,0.028271,0.8334,0.8113,0.7794,0.69531,0.631369,0.605346,0.085,0.188,0.564,0.115,3.333,0.575,79.029333,0.8389,0.600983,0.001505,0.007686,0.025813,0.050099,0.061074,0.054989,0.042648,0.030006,0.018556,0.012766,0.012666,0.017058,0.023163,0.0303,0.043187,0.068094,0.094655,0.0808,0.039878,0.015019,0.004971,0.001408,-103.67298,-17.36474,-164.99433,-27.63577,1.808077,0.281109,0.347918,0.484847,0.802011,1.19326
Kanpur,2012/11/20,1.483,1.5244,1.5448,1.5429,0.028805,0.029615,0.032189,0.031876,0.816,0.7889,0.7744,0.70655,0.638927,0.606022,0.085,0.191,0.56,0.077,2.868,0.602,96.847863,0.834,0.592882,0.001288,0.007744,0.026773,0.047839,0.056009,0.055264,0.044982,0.03571,0.020737,0.011506,0.01043,0.015813,0.024898,0.031654,0.038814,0.047801,0.050899,0.03819,0.019298,0.00785,0.00313,0.001338,-137.05819,-13.24186,-234.43819,-22.65022,1.229716,0.267659,0.336077,0.46088,0.734151,0.938888
Kanpur,2012/11/20,1.529,1.5494,1.5601,1.5571,0.024759,0.023454,0.025339,0.030139,0.8505,0.8237,0.7904,0.704545,0.648593,0.617875,0.075,0.195,0.507,0.09,2.82,0.649,70.390093,0.8563,0.606017,0.001495,0.006168,0.018419,0.035252,0.047948,0.05235,0.050697,0.038062,0.019376,0.01124,0.011273,0.016945,0.024681,0.031469,0.041635,0.05642,0.061943,0.043764,0.021997,0.010007,0.004221,0.001511,-99.28731,-18.88669,-163.82435,-31.16309,1.282133,0.277812,0.343089,0.474269,0.753908,0.954362
Kanpur,2012/11/20,1.5112,1.5416,1.5558,1.5496,0.02891,0.025706,0.028966,0.035348,0.8334,0.8047,0.7621,0.703781,0.641966,0.611879,0.081,0.2,0.563,0.09,3.09,0.615,98.309526,0.8369,0.602847,0.00156,0.007148,0.02085,0.038697,0.052686,0.053933,0.046653,0.035877,0.020284,0.012566,0.012266,0.017364,0.024934,0.031537,0.039015,0.051052,0.061323,0.053025,0.030383,0.012682,0.004269,0.001208,-121.54292,-16.44123,-202.68481,-27.41737,1.498862,0.277933,0.343276,0.471388,0.747279,0.961796
Kanpur,2012/11/20,1.4664,1.5137,1.5441,1.5409,0.027356,0.024623,0.027471,0.02611,0.8202,0.7893,0.7769,0.704131,0.631346,0.600762,0.084,0.178,0.555,0.104,3.281,0.597,90.482266,0.8287,0.594568,0.001279,0.008585,0.031371,0.057749,0.062327,0.050273,0.037442,0.028813,0.017412,0.009953,0.009249,0.014543,0.024969,0.036075,0.04456,0.057059,0.07104,0.067251,0.040464,0.016493,0.005289,0.001441,-127.69111,-13.93557,-233.81723,-25.51765,1.571029,0.251421,0.315957,0.426062,0.696975,1.082328
Kanpur,2012/11/20,1.4728,1.5122,1.5352,1.5262,0.025016,0.021658,0.022937,0.023463,0.8345,0.8102,0.7897,0.70072,0.633528,0.607612,0.077,0.181,0.569,0.103,3.273,0.592,98.192969,0.8373,0.606399,0.001363,0.007841,0.027594,0.052247,0.057992,0.045204,0.032726,0.026555,0.017684,0.01103,0.009768,0.014169,0.024104,0.034712,0.044172,0.058176,0.072109,0.065689,0.038943,0.015919,0.005033,0.001311,-102.00155,-16.72732,-201.3513,-33.01976,1.898785,0.230875,0.289294,0.393434,0.649503,1.040772
Kanpur,2012/11/20,1.4731,1.5117,1.5291,1.5198,0.024655,0.020289,0.021338,0.021762,0.8408,0.8176,0.7993,0.697232,0.630737,0.6085,0.079,0.178,0.579,0.1,3.147,0.584,95.252371,0.8385,0.609192,0.001479,0.008794,0.030871,0.055572,0.057067,0.043802,0.033036,0.026205,0.017327,0.011655,0.01104,0.015437,0.023931,0.033346,0.045246,0.062405,0.073115,0.058671,0.031726,0.012948,0.004211,0.001085,-83.17775,-16.31362,-163.84094,-32.13407,2.557465,0.228654,0.285876,0.392908,0.654245,1.042372
Kanpur,2012/11/21,1.4867,1.5262,1.5541,1.5534,0.031143,0.024477,0.026376,0.030363,0.8136,0.7828,0.7499,0.690747,0.619043,0.594036,0.085,0.162,0.508,0.132,3.222,0.627,97.804903,0.8155,0.594459,0.001452,0.010119,0.037365,0.066982,0.067489,0.050445,0.034537,0.023868,0.015769,0.011653,0.012337,0.018026,0.027166,0.037164,0.049912,0.07258,0.097738,0.090242,0.049409,0.018379,0.005703,0.00163,-143.09708,-12.1165,-243.7524,-20.63931,1.622067,0.270653,0.330231,0.448787,0.764437,0.892363
Kanpur,2012/11/21,1.5578,1.5661,1.5898,1.5819,0.037871,0.03432,0.037359,0.039526,0.7911,0.7575,0.7275,0.685868,0.629092,0.600904,0.081,0.175,0.508,0.146,3.313,0.656,98.706456,0.8083,0.597784,0.001812,0.008961,0.026739,0.049207,0.062523,0.058964,0.041671,0.025953,0.01657,0.013411,0.015111,0.021378,0.029455,0.038364,0.052392,0.075519,0.099293,0.096974,0.063977,0.02882,0.008853,0.00183,-179.51027,-3.44317,-263.2553,-5.04947,1.688916,0.310657,0.383809,0.517629,0.877367,0.934486
Kanpur,2012/11/21,1.5051,1.5334,1.5478,1.5458,0.025309,0.02071,0.021033,0.023186,0.8332,0.8119,0.7848,0.686973,0.625987,0.608014,0.075,0.177,0.586,0.125,3.336,0.579,98.46065,0.8364,0.609798,0.001397,0.009432,0.03021,0.050559,0.056757,0.044564,0.028644,0.020799,0.015615,0.012271,0.012224,0.017117,0.026693,0.037373,0.04895,0.07031,0.095041,0.087713,0.047773,0.017294,0.005161,0.001423,-109.99617,-16.97222,-211.16237,-32.58199,1.745583,0.239832,0.290469,0.398492,0.677959,0.878861
Kanpur,2012/11/21,1.4834,1.5154,1.5286,1.5258,0.020521,0.017233,0.01783,0.019693,0.8426,0.8195,0.7955,0.694523,0.630412,0.612641,0.073,0.164,0.505,0.14,3.225,0.622,95.857661,0.8549,0.615575,0.00143,0.008523,0.029596,0.055039,0.060044,0.045893,0.030389,0.020318,0.013523,0.010634,0.012087,0.018883,0.030173,0.040327,0.054315,0.078773,0.102758,0.093029,0.05282,0.020834,0.006125,0.001354,-91.53811,-17.5319,-178.32647,-34.15411,2.045,0.235451,0.285396,0.392928,0.670053,0.871934
Kanpur,2012/11/21,1.5076,1.5455,1.5803,1.5778,0.034034,0.032643,0.037403,0.038607,0.7829,0.7424,0.7167,0.685102,0.615768,0.589917,0.101,0.161,0.504,0.174,3.419,0.641,96.489924,0.8094,0.59089,0.001878,0.011748,0.043397,0.081614,0.081675,0.058609,0.039521,0.027493,0.01778,0.013628,0.015853,0.02391,0.033054,0.042047,0.058131,0.08735,0.120966,0.123769,0.082159,0.035009,0.009571,0.001659,-195.20177,-3.28572,-266.07472,-4.47869,2.114479,0.343225,0.422652,0.562854,0.953499,1.006779
Kanpur,2012/11/21,1.451,1.5005,1.5329,1.5374,0.022947,0.016657,0.01737,0.019323,0.8527,0.834,0.8107,0.706593,0.620552,0.590282,0.094,0.164,0.468,0.128,2.987,0.592,56.057231,0.8451,0.589487,0.001583,0.007056,0.028883,0.076864,0.093467,0.061023,0.035019,0.022451,0.015265,0.012195,0.013238,0.01817,0.02538,0.035421,0.056012,0.091395,0.10863,0.070476,0.029112,0.01061,0.003788,0.001273,-90.33267,-18.82876,-151.46732,-31.57154,2.452351,0.273215,0.334425,0.456251,0.781016,0.929308
Kanpur,2012/11/22,1.5029,1.5325,1.5478,1.5443,0.025941,0.024792,0.026485,0.032585,0.8217,0.7918,0.7503,0.686541,0.622089,0.598405,0.096,0.169,0.52,0.129,3.085,0.654,97.849782,0.8403,0.597444,0.002264,0.011769,0.037506,0.066729,0.074828,0.059823,0.041722,0.030359,0.020563,0.015124,0.015307,0.020926,0.029682,0.038401,0.049482,0.069249,0.090601,0.083043,0.04703,0.018364,0.005403,0.001213,-136.37643,-16.61247,-199.94844,-24.35639,1.421521,0.307242,0.375426,0.521285,0.888351,0.811987
Kanpur,2012/11/22,1.495,1.5264,1.5425,1.5423,0.02427,0.022178,0.023696,0.028716,0.8381,0.8094,0.7681,0.696355,0.626257,0.599649,0.093,0.181,0.558,0.113,3.14,0.576,77.066181,0.8506,0.595995,0.001831,0.0086,0.030511,0.061453,0.07282,0.061694,0.041653,0.027141,0.018021,0.013666,0.013465,0.017492,0.025206,0.035668,0.052114,0.07439,0.087004,0.066085,0.033058,0.013433,0.004723,0.00139,-106.33456,-17.72463,-166.8048,-27.80425,1.493477,0.28457,0.348158,0.486015,0.830504,0.776357
Kanpur,2012/11/22,1.5079,1.5476,1.5776,1.5754,0.032164,0.030431,0.035282,0.036212,0.8023,0.7635,0.7415,0.692947,0.617678,0.587069,0.092,0.17,0.493,0.134,3.198,0.678,91.362821,0.8224,0.583426,0.001686,0.007997,0.029507,0.066506,0.079901,0.061767,0.039585,0.026197,0.017258,0.014241,0.01692,0.022915,0.029403,0.036826,0.049136,0.068301,0.08685,0.084701,0.05656,0.026077,0.00838,0.001863,-178.93545,-6.41829,-260.24612,-9.33485,1.71911,0.316451,0.391981,0.529034,0.886951,0.852883
Kanpur,2012/11/22,1.5037,1.5382,1.559,1.5586,0.030315,0.027618,0.030296,0.034922,0.8078,0.777,0.74,0.685427,0.619591,0.596317,0.1,0.175,0.574,0.135,3.396,0.591,98.317871,0.8247,0.594742,0.001888,0.011768,0.040418,0.072014,0.073879,0.055978,0.040518,0.030757,0.020472,0.014033,0.013276,0.018215,0.027324,0.038441,0.054109,0.077688,0.097283,0.088387,0.054759,0.023968,0.007595,0.001744,-161.18589,-12.39788,-235.54593,-18.11741,1.937337,0.313506,0.382883,0.525147,0.887797,0.828676
Kanpur,2012/11/23,1.5033,1.5359,1.5588,1.5544,0.02656,0.023612,0.024606,0.02529,0.8298,0.8061,0.7857,0.700065,0.634199,0.60486,0.1,0.178,0.501,0.161,3.123,0.652,97.38844,0.8374,0.599614,0.001847,0.008362,0.029587,0.064799,0.079608,0.068536,0.05105,0.036926,0.021811,0.014852,0.016744,0.026281,0.038873,0.048957,0.063236,0.088298,0.109976,0.098631,0.059655,0.025952,0.008346,0.001978,-178.32858,-12.99068,-232.82856,-16.96083,1.475686,0.352766,0.437164,0.59374,0.976861,1.277038
Kanpur,2012/11/23,1.5398,1.5615,1.5722,1.5668,0.023019,0.018749,0.018272,0.020438,0.8593,0.8445,0.8202,0.694415,0.635205,0.611244,0.092,0.18,0.508,0.16,3.131,0.619,60.293491,0.8597,0.60827,0.001918,0.008673,0.02778,0.05472,0.069989,0.065192,0.048961,0.034276,0.020834,0.014492,0.01526,0.022368,0.033468,0.046312,0.065394,0.096007,0.120807,0.101232,0.053602,0.020317,0.006055,0.001454,-130.97025,-25.07094,-173.66647,-33.24405,1.562288,0.340221,0.418527,0.580753,0.962393,1.234528
Kanpur,2012/11/23,1.4691,1.5251,1.5577,1.5578,0.02433,0.019235,0.01918,0.019371,0.8445,0.83,0.8165,0.703011,0.621743,0.595919,0.127,0.175,0.553,0.18,3.315,0.549,45.304018,0.8392,0.598219,0.001926,0.009107,0.04081,0.103888,0.111569,0.072418,0.044166,0.031825,0.024109,0.019005,0.018619,0.023014,0.031107,0.045253,0.073422,0.121011,0.153586,0.118134,0.057126,0.02109,0.006485,0.00164,-160.48458,-22.99303,-196.78839,-28.19437,1.594288,0.382276,0.47005,0.635373,1.049449,1.416661
Kanpur,2012/11/23,1.5493,1.5632,1.5687,1.561,0.020851,0.016064,0.015462,0.017578,0.8692,0.8568,0.8337,0.692843,0.638232,0.616538,0.089,0.183,0.508,0.165,3.025,0.602,63.138096,0.8684,0.615006,0.001972,0.007836,0.024899,0.050305,0.066768,0.063738,0.049255,0.034432,0.020596,0.01507,0.01678,0.023947,0.033511,0.046856,0.071516,0.112115,0.137707,0.09299,0.04081,0.016885,0.006228,0.001652,-106.98528,-24.9841,-142.33072,-33.23826,1.626861,0.339321,0.416169,0.578232,0.95698,1.225595
Kanpur,2012/11/23,1.4617,1.5148,1.545,1.547,0.022557,0.017195,0.01754,0.018092,0.8513,0.8337,0.818,0.712203,0.629698,0.600703,0.107,0.168,0.47,0.174,3.094,0.577,51.814753,0.8474,0.599372,0.001998,0.006865,0.029013,0.084829,0.10273,0.0699,0.045571,0.030105,0.017915,0.013146,0.014689,0.021605,0.032626,0.048544,0.076475,0.121038,0.147642,0.104633,0.045688,0.015934,0.004997,0.001402,-124.23423,-22.51297,-169.99141,-30.8048,1.834009,0.340633,0.418039,0.567937,0.939841,1.410255
Kanpur,2012/11/23,1.4525,1.5049,1.5322,1.532,0.023393,0.015122,0.014568,0.015365,0.8593,0.8489,0.8303,0.718265,0.633178,0.604172,0.1,0.17,0.465,0.171,3.101,0.593,60.451895,0.8397,0.604686,0.001719,0.006645,0.02454,0.069282,0.102094,0.073041,0.039868,0.024776,0.017375,0.014372,0.015817,0.02187,0.031349,0.046913,0.076983,0.119261,0.136523,0.0995,0.049423,0.019096,0.005955,0.001474,-93.69012,-20.38123,-138.67263,-30.16666,2.000387,0.315011,0.385336,0.524759,0.868781,1.357097
Kanpur,2012/11/24,1.4984,1.5374,1.5571,1.5558,0.027148,0.023725,0.024173,0.026793,0.8328,0.8118,0.7818,0.708218,0.637228,0.607828,0.122,0.179,0.494,0.184,3.08,0.627,66.630251,0.8373,0.601907,0.002622,0.008861,0.033331,0.079684,0.097608,0.085303,0.063528,0.045285,0.026038,0.016609,0.018216,0.029185,0.0425,0.053827,0.074162,0.109949,0.136621,0.112757,0.060166,0.023753,0.007148,0.001562,-183.99473,-18.86384,-199.00711,-20.40297,1.332135,0.42641,0.524158,0.720528,1.173337,1.348163
Kanpur,2012/11/24,1.5267,1.555,1.5677,1.5652,0.025249,0.021844,0.021313,0.02395,0.8474,0.8329,0.8041,0.702625,0.638735,0.612059,0.108,0.183,0.504,0.17,3.044,0.62,57.703613,0.849,0.606999,0.002302,0.00916,0.030143,0.061998,0.080924,0.079354,0.060332,0.040301,0.024475,0.018526,0.019031,0.023144,0.031933,0.049679,0.077615,0.112563,0.131016,0.095895,0.047268,0.020161,0.007542,0.002232,-146.74711,-23.44771,-168.77935,-26.96809,1.498166,0.397852,0.487695,0.674938,1.101465,1.32812
Kanpur,2012/11/24,1.5324,1.5543,1.563,1.5587,0.023562,0.018783,0.018053,0.021064,0.8622,0.8495,0.8216,0.701414,0.640435,0.614803,0.114,0.198,0.561,0.165,3.012,0.523,64.785126,0.8577,0.610236,0.002316,0.008994,0.027861,0.056529,0.080481,0.082794,0.061806,0.041869,0.026333,0.019995,0.019578,0.022487,0.030902,0.051577,0.087683,0.131194,0.143348,0.084137,0.030978,0.010583,0.00395,0.001621,-118.52307,-24.48731,-133.3425,-27.54906,1.692354,0.403348,0.49487,0.687957,1.124342,1.325322
Kanpur,2012/11/24,1.4639,1.514,1.5468,1.5512,0.02535,0.019484,0.019447,0.019893,0.8507,0.8361,0.8205,0.720163,0.6382,0.602833,0.121,0.182,0.517,0.157,3.185,0.533,34.300786,0.8395,0.594369,0.001795,0.007307,0.03045,0.082808,0.103055,0.080154,0.059187,0.040666,0.021889,0.012673,0.01195,0.017532,0.029309,0.047903,0.07737,0.117116,0.131063,0.087992,0.039793,0.015868,0.005956,0.00198,-154.89562,-22.80768,-192.29882,-28.31513,1.69772,0.371828,0.46046,0.626325,1.029626,1.393178
Kanpur,2012/11/24,1.4381,1.4934,1.5226,1.5244,0.023152,0.016972,0.017345,0.019096,0.8554,0.8378,0.8148,0.725265,0.634607,0.599039,0.122,0.173,0.453,0.166,3.012,0.581,45.694708,0.8448,0.5943,0.001968,0.007255,0.027029,0.079133,0.123391,0.096936,0.054794,0.031681,0.020054,0.015611,0.016231,0.021187,0.030352,0.045733,0.076187,0.123442,0.142456,0.090969,0.037335,0.013514,0.004915,0.00179,-129.2634,-22.92309,-163.69496,-29.02905,1.861704,0.361183,0.446443,0.613111,1.014064,1.364514
Kanpur,2012/11/24,1.5148,1.543,1.5614,1.555,0.029402,0.025689,0.025343,0.025629,0.8135,0.7963,0.7787,0.704363,0.642475,0.616044,0.119,0.182,0.504,0.236,3.167,0.637,98.038826,0.8257,0.613003,0.002436,0.010161,0.032347,0.069341,0.094254,0.087307,0.062283,0.042941,0.027834,0.021141,0.024034,0.036075,0.052236,0.066499,0.088514,0.131122,0.172031,0.153727,0.087171,0.034313,0.010276,0.002427,-218.92661,-10.21742,-226.45077,-10.56857,2.074093,0.457226,0.56047,0.755892,1.218848,1.369322
Kanpur,2012/11/25,1.5091,1.5447,1.5627,1.563,0.025901,0.022893,0.02255,0.026429,0.8391,0.823,0.7859,0.706219,0.635726,0.605857,0.1,0.179,0.493,0.154,3.072,0.642,62.158849,0.8436,0.600077,0.001955,0.008316,0.028236,0.05945,0.079705,0.076739,0.053064,0.033523,0.020477,0.015784,0.017771,0.024731,0.033759,0.044774,0.062257,0.090419,0.112873,0.093163,0.049943,0.02073,0.007202,0.002049,-139.79299,-20.66293,-179.41643,-26.5197,1.434846,0.358557,0.437466,0.604435,0.991417,1.437513
Kanpur,2012/11/25,1.5305,1.554,1.5639,1.5599,0.024308,0.019583,0.018767,0.022632,0.858,0.8451,0.8108,0.70191,0.639195,0.613136,0.103,0.194,0.56,0.148,3.024,0.53,56.719738,0.8544,0.609047,0.00215,0.009005,0.027209,0.053272,0.073769,0.075399,0.055243,0.035699,0.022811,0.017263,0.016435,0.019632,0.028722,0.047706,0.079757,0.117519,0.122188,0.073963,0.030623,0.011404,0.004193,0.001497,-112.61768,-22.70789,-141.02477,-28.43581,1.824823,0.360625,0.442134,0.616049,1.015094,1.436972
Kanpur,2012/11/25,1.5379,1.5618,1.5891,1.5855,0.037114,0.035755,0.03798,0.041741,0.7842,0.7558,0.7205,0.701692,0.640293,0.609774,0.096,0.182,0.498,0.183,3.129,0.655,97.234986,0.8054,0.605057,0.001962,0.008161,0.025075,0.052748,0.075369,0.074157,0.051524,0.033179,0.021135,0.017285,0.020779,0.030073,0.041523,0.053587,0.072921,0.102296,0.123328,0.109943,0.069958,0.031243,0.009354,0.00182,-207.62351,-1.70738,-254.30802,-2.09128,1.915122,0.39701,0.481818,0.638295,1.025189,1.444037
Kanpur,2012/11/25,1.5052,1.5412,1.5597,1.5568,0.02482,0.023291,0.023545,0.025375,0.8359,0.8166,0.79,0.708384,0.640154,0.61227,0.117,0.19,0.553,0.173,3.311,0.575,53.22558,0.848,0.60802,0.002369,0.008712,0.03008,0.068771,0.091059,0.080692,0.057725,0.040062,0.025697,0.018048,0.017368,0.02245,0.032989,0.050691,0.077418,0.108951,0.127485,0.107908,0.062872,0.026399,0.008136,0.00183,-140.2607,-20.72216,-162.85091,-24.05965,1.971454,0.397949,0.489797,0.671443,1.09372,1.425493
Kanpur,2012/11/26,1.5066,1.5477,1.5691,1.572,0.026609,0.024161,0.025169,0.031576,0.8345,0.8114,0.7717,0.709986,0.638247,0.6091,0.097,0.179,0.5,0.144,3.148,0.651,39.517427,0.8416,0.603629,0.00189,0.007889,0.027211,0.059435,0.077411,0.069909,0.049974,0.033666,0.021488,0.015834,0.015995,0.02088,0.029609,0.042052,0.059327,0.081979,0.098579,0.086694,0.053092,0.023774,0.007854,0.001874,-138.23948,-18.57321,-186.27947,-25.02764,1.515758,0.352642,0.425751,0.5807,0.938501,1.38979
Kanpur,2012/11/26,1.4325,1.4828,1.509,1.5138,0.02323,0.022342,0.023474,0.027234,0.8255,0.8013,0.7646,0.718376,0.640378,0.609042,0.127,0.182,0.544,0.153,3.076,0.566,96.745119,0.8403,0.602122,0.002076,0.008642,0.036306,0.090261,0.101908,0.07885,0.056737,0.042962,0.026513,0.01633,0.015812,0.024672,0.039843,0.05172,0.065878,0.093526,0.121028,0.097403,0.042672,0.013163,0.003675,0.001013,-165.3678,-15.72147,-213.67378,-20.3139,1.579452,0.369431,0.448379,0.609183,0.984276,1.397006
Kanpur,2012/11/26,1.4665,1.5054,1.531,1.5287,0.023341,0.020587,0.022755,0.023894,0.8408,0.8111,0.7879,0.703566,0.628526,0.597215,0.103,0.172,0.493,0.134,2.975,0.631,97.886993,0.8491,0.592197,0.001859,0.008816,0.033423,0.073095,0.086085,0.069894,0.04804,0.032644,0.019899,0.014111,0.015284,0.022081,0.031506,0.04119,0.056246,0.082387,0.100945,0.076894,0.037522,0.015155,0.005168,0.001324,-143.75189,-19.63848,-206.57463,-28.22093,1.589853,0.313134,0.389528,0.533871,0.903219,1.37056
Kanpur,2012/11/26,1.4492,1.4975,1.5229,1.5204,0.022172,0.016298,0.01711,0.018285,0.8559,0.8365,0.8169,0.708048,0.626476,0.59639,0.098,0.17,0.486,0.137,3.003,0.629,97.494343,0.8486,0.594297,0.001583,0.007946,0.030342,0.071202,0.089824,0.066919,0.040865,0.027669,0.018976,0.014267,0.015085,0.022676,0.033569,0.040763,0.053097,0.080559,0.10698,0.084176,0.039524,0.014832,0.004702,0.001136,-113.48936,-22.2437,-177.61944,-34.81308,1.73179,0.290021,0.359314,0.493262,0.826947,1.353931
Kanpur,2012/11/26,1.4887,1.527,1.5454,1.5483,0.022667,0.019061,0.019964,0.024528,0.8561,0.8358,0.7963,0.717432,0.64669,0.617958,0.099,0.182,0.494,0.149,3.003,0.613,43.371,0.8567,0.611854,0.001962,0.007384,0.025808,0.058663,0.077145,0.073312,0.055913,0.036262,0.02146,0.015763,0.016233,0.020618,0.02903,0.044608,0.070554,0.102103,0.112874,0.080975,0.040409,0.016574,0.005735,0.001605,-109.84905,-20.75456,-148.31942,-28.02304,1.740214,0.349316,0.422437,0.578326,0.937983,1.384304
Kanpur,2012/11/26,1.4668,1.5056,1.5338,1.5335,0.027884,0.027631,0.032554,0.032882,0.8039,0.7654,0.7459,0.703892,0.631167,0.600482,0.108,0.179,0.548,0.133,3.329,0.613,97.253927,0.8282,0.594146,0.001794,0.008812,0.034358,0.077068,0.086048,0.065094,0.046452,0.035597,0.021801,0.013261,0.013237,0.020591,0.032552,0.042463,0.052357,0.069262,0.088883,0.086984,0.055221,0.023938,0.007678,0.001887,-174.52145,-7.88075,-249.82439,-11.28116,1.780564,0.322392,0.40046,0.539814,0.901435,1.358666
Kanpur,2012/11/26,1.4987,1.5361,1.5555,1.5497,0.02389,0.017235,0.017276,0.018549,0.8643,0.8495,0.8309,0.702876,0.628644,0.601495,0.09,0.187,0.563,0.116,3.113,0.556,57.533335,0.8524,0.600697,0.001597,0.007334,0.024715,0.054694,0.074263,0.061414,0.038533,0.025879,0.019056,0.015688,0.015411,0.017952,0.023165,0.033341,0.052287,0.081309,0.097604,0.068536,0.029443,0.010208,0.003465,0.001216,-88.7983,-21.1121,-141.1921,-33.56891,2.055254,0.282395,0.350399,0.483835,0.811056,1.326691
Kanpur,2012/11/27,1.5235,1.5381,1.5529,1.5524,0.029102,0.02612,0.029691,0.036133,0.8046,0.7685,0.7246,0.685148,0.629226,0.610257,0.049,0.167,0.519,0.09,3.264,0.643,98.695253,0.828,0.611691,0.001066,0.006482,0.020195,0.033629,0.037612,0.03131,0.021908,0.014514,0.009583,0.007988,0.009153,0.012945,0.01848,0.024682,0.033386,0.047694,0.063312,0.06123,0.03735,0.015387,0.004551,0.000975,-79.62152,-10.67936,-214.16015,-28.72457,1.392153,0.172981,0.206829,0.281575,0.486671,0.918993
