site,Date.dd.mm.yyyy.,REFR.440.,REFR.676.,REFR.869.,REFR.1020.,REFI.440.,REFI.676.,REFI.869.,REFI.1020.,SSA676.T,SSA869.T,SSA1020.T,ASYM440.T,ASYM676.T,ASYM869.T,VolCon.F,VolMedianRad.F,StdDev.F,VolCon.C,VolMedianRad.C,StdDev.C,X.sphericity,SSA440.T,ASYM1020.T,X0.05,X0.065604,X0.086077,X0.112939,X0.148184,X0.194429,X0.255105,X0.334716,X0.439173,X0.576227,X0.756052,X0.991996,X1.301571,X1.707757,X2.240702,X2.939966,X3.857452,X5.06126,X6.640745,X8.713145,X11.432287,X15,RadiativeForcing.BOA.,RadiativeForcing.TOA.,ForcingEfficiency.BOA.,ForcingEfficiency.TOA.,sky_error,AOT_1020,AOT_870,AOT_675,AOT_440,Water.cm.
Kanpur,2001/12/7,1.4786,1.515,1.5261,1.5261,0.027892,0.018018,0.013148,0.01166,0.8351,0.8499,0.8545,0.699675,0.626989,0.614365,0.046,0.153,0.469,0.079,2.835,0.578,14.791508,0.8186,0.621811,0.000583,0.005178,0.020844,0.04003,0.041758,0.028033,0.014964,0.008233,0.00579,0.005649,0.007357,0.011518,0.018902,0.0296,0.043439,0.05677,0.056436,0.037965,0.017651,0.006113,0.001652,0.000353,-72.77499,-16.38877,-237.61749,-53.51093,2.836926,0.133598,0.165502,0.233352,0.40436,1.090909
Kanpur,2001/12/7,1.4719,1.526,1.5426,1.5426,0.025456,0.015439,0.011093,0.009882,0.8426,0.863,0.8672,0.699602,0.623431,0.614482,0.049,0.143,0.398,0.103,2.593,0.618,10.080324,0.8175,0.626338,0.000492,0.00512,0.023755,0.050055,0.050566,0.028589,0.013015,0.007298,0.006179,0.007427,0.01088,0.017442,0.028174,0.043254,0.061244,0.073426,0.065078,0.040884,0.019303,0.0072,0.002128,0.000494,-80.11162,-19.27013,-228.79946,-55.03564,3.119382,0.167317,0.200774,0.273705,0.454104,1.500196
Kanpur,2001/12/7,1.563,1.5881,1.5891,1.587,0.024773,0.01588,0.012426,0.011449,0.8619,0.8698,0.8696,0.687355,0.622269,0.605647,0.051,0.163,0.488,0.101,2.559,0.558,26.12332,0.8481,0.6065,0.000916,0.005778,0.019563,0.037143,0.043735,0.035557,0.021761,0.011866,0.007784,0.007581,0.010573,0.017525,0.029515,0.04678,0.066597,0.077089,0.062985,0.034787,0.014235,0.004873,0.001508,0.000433,-99.05447,-20.48149,-224.85855,-46.49399,4.468454,0.189504,0.237276,0.338688,0.571181,1.487818
Kanpur,2001/12/8,1.5589,1.5904,1.5975,1.5864,0.028778,0.017778,0.012555,0.01052,0.833,0.8499,0.8591,0.699384,0.635518,0.622934,0.04,0.151,0.409,0.136,2.835,0.616,23.598708,0.8197,0.63209,0.000554,0.004255,0.01637,0.033499,0.040475,0.029623,0.014498,0.007051,0.005173,0.006661,0.012591,0.024413,0.036507,0.044573,0.058854,0.086793,0.104606,0.076035,0.032869,0.009865,0.002338,0.00046,-81.89549,-20.00519,-208.97999,-51.04903,2.080961,0.19037,0.225949,0.304894,0.502381,1.40403
Kanpur,2001/12/8,1.57,1.5956,1.5989,1.5905,0.033025,0.020062,0.01317,0.011211,0.828,0.8497,0.8584,0.704088,0.639054,0.625339,0.039,0.154,0.406,0.124,2.781,0.615,7.850862,0.812,0.632672,0.000494,0.003485,0.013748,0.030657,0.039368,0.029462,0.014663,0.007226,0.0053,0.006571,0.01156,0.021288,0.033104,0.044463,0.060352,0.08234,0.08949,0.063484,0.02938,0.009537,0.002248,0.000387,-87.36381,-18.74771,-227.62713,-48.84732,2.276154,0.183352,0.218662,0.297843,0.490987,1.423557
Kanpur,2001/12/8,1.4836,1.5361,1.5485,1.5449,0.025852,0.015119,0.009922,0.008519,0.8401,0.8667,0.8795,0.702372,0.635426,0.629136,0.055,0.141,0.418,0.139,2.671,0.605,7.707798,0.8112,0.64053,0.000771,0.007455,0.030024,0.053722,0.050583,0.03126,0.016035,0.009005,0.007018,0.008139,0.012726,0.022527,0.038161,0.056829,0.077597,0.09699,0.094253,0.061865,0.02765,0.009082,0.002314,0.000466,-98.56915,-18.7669,-238.23345,-45.35804,2.709723,0.203508,0.243477,0.327582,0.530458,1.573884
Kanpur,2001/12/8,1.4972,1.5414,1.5505,1.5395,0.024651,0.014856,0.011243,0.009853,0.8412,0.855,0.8603,0.69627,0.631554,0.625588,0.051,0.145,0.423,0.139,2.71,0.6,52.073389,0.8201,0.639161,0.00048,0.005865,0.026212,0.048068,0.04698,0.029881,0.01572,0.009513,0.007744,0.008667,0.012997,0.022883,0.036059,0.048471,0.069268,0.10147,0.109118,0.066615,0.024707,0.006997,0.001816,0.000465,-71.00609,-19.4128,-176.34841,-48.21299,2.884927,0.198128,0.234782,0.315634,0.51942,1.368273
Kanpur,2001/12/8,1.552,1.5847,1.5842,1.5787,0.024736,0.014363,0.009633,0.008461,0.8586,0.8767,0.8866,0.705415,0.639581,0.627648,0.038,0.156,0.415,0.118,2.652,0.61,6.894204,0.8352,0.633233,0.000488,0.00343,0.013608,0.030499,0.038664,0.028722,0.0151,0.008104,0.006156,0.007236,0.011513,0.020004,0.032387,0.047326,0.06546,0.082279,0.079181,0.051456,0.023095,0.00777,0.002069,0.000444,-83.98138,-19.19189,-226.50209,-51.76151,3.238185,0.177975,0.213739,0.291935,0.471539,1.44279
Kanpur,2001/12/8,1.51,1.5578,1.5696,1.5723,0.025994,0.015683,0.011224,0.010053,0.8411,0.8631,0.8684,0.697298,0.634569,0.62832,0.048,0.142,0.436,0.121,2.471,0.586,2.34068,0.817,0.635747,0.001049,0.007898,0.027035,0.045003,0.042595,0.027556,0.014909,0.008776,0.007095,0.008356,0.012759,0.021403,0.035293,0.054956,0.078727,0.092744,0.075652,0.040469,0.015689,0.005021,0.001437,0.000378,-95.61451,-15.67032,-244.80792,-40.12172,3.647889,0.192449,0.230447,0.310821,0.499745,1.548323
Kanpur,2001/12/11,1.4923,1.5084,1.5092,1.4985,0.026134,0.021701,0.01576,0.01346,0.8457,0.8572,0.8644,0.718656,0.661403,0.631548,0.068,0.204,0.542,0.086,2.926,0.574,83.06305,0.8405,0.621869,0.000534,0.00415,0.016004,0.033059,0.044012,0.045969,0.042643,0.032233,0.01764,0.010026,0.009281,0.014608,0.025766,0.035455,0.043217,0.053659,0.060274,0.046676,0.022607,0.007823,0.002266,0.000592,-99.76083,-23.69119,-200.20974,-47.54578,1.859402,0.212332,0.271179,0.387976,0.625727,1.512567
Kanpur,2001/12/11,1.5394,1.5393,1.5332,1.5191,0.023653,0.023071,0.020744,0.018632,0.848,0.8421,0.8402,0.700468,0.653768,0.627989,0.064,0.212,0.547,0.073,2.587,0.525,81.944977,0.8606,0.619264,0.000567,0.003725,0.012983,0.026992,0.041302,0.046527,0.039518,0.02999,0.018549,0.011417,0.010784,0.015895,0.023662,0.030097,0.043897,0.06297,0.053641,0.022011,0.007116,0.002778,0.001206,0.000468,-78.40085,-22.17028,-153.3298,-43.35877,1.871637,0.218408,0.277711,0.396276,0.640668,1.479484
Kanpur,2001/12/11,1.5396,1.5351,1.5287,1.5137,0.027428,0.023007,0.017364,0.014837,0.8455,0.856,0.8598,0.704332,0.65602,0.628509,0.064,0.216,0.544,0.084,2.886,0.583,94.347805,0.8431,0.620203,0.000709,0.003338,0.010864,0.025034,0.041968,0.048362,0.040144,0.029046,0.018734,0.012599,0.011793,0.016726,0.025438,0.031819,0.040039,0.053397,0.060737,0.044832,0.020747,0.007107,0.002124,0.000595,-93.97359,-24.74316,-181.83562,-47.87715,1.922188,0.219608,0.279586,0.399422,0.645461,1.508977
Kanpur,2001/12/17,1.5002,1.5089,1.5032,1.4884,0.023802,0.022303,0.019135,0.0167,0.8517,0.8508,0.8501,0.706635,0.651022,0.624397,0.079,0.211,0.554,0.069,2.801,0.561,96.312684,0.8598,0.616444,0.000628,0.004274,0.015843,0.03539,0.054682,0.056727,0.043371,0.033324,0.024514,0.016098,0.012544,0.014158,0.018904,0.024268,0.033475,0.048967,0.055581,0.034062,0.011851,0.003417,0.001142,0.000506,-98.40025,-26.23489,-175.94696,-46.90994,2.096151,0.227932,0.295489,0.430114,0.711513,1.359332
Kanpur,2001/12/17,1.4974,1.5066,1.5033,1.4903,0.023434,0.019996,0.015666,0.013558,0.8629,0.8677,0.8737,0.713537,0.654893,0.62391,0.077,0.215,0.539,0.073,2.806,0.603,98.45768,0.8613,0.614027,0.00067,0.003612,0.012891,0.031062,0.051599,0.058031,0.047569,0.033279,0.021556,0.014907,0.013588,0.017193,0.023337,0.027531,0.03389,0.044595,0.050322,0.037401,0.017726,0.006229,0.001892,0.000533,-104.19022,-28.19578,-187.41312,-50.71743,2.388216,0.227657,0.294714,0.427794,0.703232,1.375328
Kanpur,2001/12/18,1.4553,1.476,1.4761,1.4642,0.020448,0.018534,0.015152,0.012975,0.8675,0.8658,0.8689,0.719537,0.643579,0.60353,0.11,0.198,0.504,0.078,3.033,0.569,98.788395,0.8774,0.588501,0.000898,0.005247,0.020008,0.050764,0.086753,0.093731,0.06468,0.038764,0.023999,0.01499,0.011666,0.013227,0.018579,0.025375,0.034879,0.050531,0.063301,0.047582,0.019781,0.006098,0.001935,0.000739,-134.22194,-31.12027,-190.55231,-44.18085,2.324117,0.256585,0.344895,0.52723,0.923114,1.544443
Kanpur,2001/12/18,1.4498,1.4675,1.4666,1.457,0.018394,0.019978,0.019011,0.017714,0.8602,0.8434,0.8327,0.716944,0.647893,0.611463,0.104,0.204,0.557,0.061,3.173,0.474,93.867906,0.8856,0.595927,0.000743,0.004873,0.021531,0.054879,0.077408,0.07285,0.058021,0.041979,0.024995,0.013665,0.008907,0.008239,0.011096,0.018775,0.033337,0.051927,0.055141,0.031409,0.011784,0.004307,0.001741,0.000744,-102.92892,-27.72003,-165.22367,-44.49678,2.365277,0.231405,0.308479,0.46789,0.818296,1.481896
Kanpur,2001/12/21,1.4872,1.5011,1.5041,1.496,0.024394,0.018538,0.015759,0.014595,0.8656,0.8548,0.848,0.695346,0.608184,0.563738,0.061,0.172,0.435,0.049,3.047,0.65,98.93306,0.8646,0.549386,0.000609,0.003558,0.014404,0.038532,0.060925,0.052549,0.029271,0.014655,0.008197,0.005967,0.006035,0.007925,0.011035,0.01425,0.019013,0.027156,0.035244,0.031037,0.016504,0.006131,0.001906,0.00054,-77.91483,-26.57303,-188.35938,-64.24039,2.674787,0.138831,0.187675,0.294924,0.565888,0.965378
Kanpur,2001/12/23,1.516,1.5243,1.5187,1.5088,0.024613,0.019558,0.01587,0.014498,0.8541,0.8422,0.8362,0.695795,0.620058,0.58395,0.052,0.173,0.43,0.073,3.267,0.606,98.61217,0.861,0.574357,0.000565,0.003206,0.012063,0.030033,0.048472,0.047699,0.028112,0.012296,0.006079,0.004648,0.005669,0.008994,0.014327,0.020824,0.029598,0.042291,0.053208,0.048515,0.028726,0.010994,0.002753,0.000452,-84.11227,-24.85332,-210.8986,-62.31588,3.427176,0.138469,0.185272,0.288702,0.534622,0.97417
Kanpur,2001/12/24,1.4588,1.4908,1.4967,1.4916,0.019593,0.017278,0.014935,0.012233,0.8705,0.8612,0.8675,0.713472,0.624938,0.577122,0.104,0.184,0.463,0.088,3.192,0.564,98.852477,0.8819,0.556451,0.00098,0.005537,0.021249,0.054101,0.090707,0.095685,0.060899,0.028316,0.013029,0.008042,0.007881,0.011848,0.02045,0.02895,0.038461,0.053892,0.069873,0.056844,0.02675,0.009635,0.003098,0.000882,-120.30002,-38.10301,-177.53195,-56.23026,2.072001,0.24041,0.323355,0.50237,0.898505,1.024448
Kanpur,2001/12/25,1.5009,1.5144,1.5133,1.5024,0.022455,0.020212,0.017227,0.013415,0.8629,0.8539,0.8647,0.715939,0.6459,0.604024,0.109,0.195,0.433,0.131,3.09,0.608,98.746851,0.8726,0.585713,0.001146,0.005129,0.01723,0.043122,0.079785,0.105222,0.086371,0.041069,0.017806,0.011857,0.013567,0.0199,0.027961,0.036146,0.049111,0.075545,0.107711,0.091878,0.039845,0.011416,0.002993,0.00084,-170.0237,-37.18432,-196.60314,-42.99726,2.407791,0.322556,0.429198,0.650024,1.111714,0.989699
Kanpur,2001/12/25,1.4496,1.4839,1.4917,1.4881,0.019158,0.01592,0.014694,0.013023,0.8819,0.8702,0.8678,0.729166,0.641239,0.588783,0.122,0.195,0.438,0.1,3.153,0.554,98.960679,0.8856,0.561399,0.000957,0.004291,0.016754,0.050057,0.097375,0.118674,0.090641,0.043988,0.016549,0.007883,0.007079,0.011643,0.022641,0.035012,0.049859,0.067064,0.075339,0.056254,0.028457,0.011697,0.004026,0.001091,-135.21338,-42.59803,-164.00345,-51.66814,2.939089,0.299411,0.402475,0.619843,1.071891,1.023215
Kanpur,2001/12/27,1.5629,1.5496,1.5417,1.5294,0.030746,0.025838,0.020201,0.014959,0.8464,0.8503,0.8605,0.694537,0.636246,0.593474,0.097,0.194,0.437,0.106,3.269,0.589,98.858291,0.8523,0.571119,0.001145,0.005266,0.016903,0.038632,0.067491,0.09131,0.078331,0.037498,0.015032,0.008854,0.008921,0.012102,0.017767,0.026324,0.040151,0.064195,0.089422,0.076962,0.035704,0.011323,0.00331,0.001031,-161.76145,-37.74313,-192.75537,-44.97482,2.399209,0.291068,0.396106,0.616161,1.075879,1.180949
Kanpur,2001/12/28,1.5245,1.5146,1.5096,1.5009,0.02233,0.021781,0.018545,0.014901,0.8725,0.8666,0.8705,0.714167,0.65928,0.610734,0.158,0.215,0.446,0.118,3.105,0.544,98.78689,0.8834,0.580651,0.00149,0.006577,0.020065,0.044472,0.081689,0.136415,0.162653,0.082805,0.026538,0.012274,0.010948,0.015339,0.024696,0.037959,0.058168,0.086133,0.097626,0.063526,0.02778,0.011266,0.004406,0.00151,-217.02337,-48.13602,-170.11269,-37.73118,1.714656,0.449525,0.612078,0.946999,1.611587,1.514517
Kanpur,2001/12/31,1.4361,1.4604,1.459,1.4485,0.016535,0.01734,0.016191,0.015211,0.8864,0.8828,0.8805,0.724285,0.669879,0.644566,0.127,0.239,0.614,0.03,3.003,0.592,98.898102,0.8924,0.632742,0.00073,0.004252,0.019705,0.056449,0.078088,0.068386,0.060003,0.06094,0.055381,0.036763,0.019603,0.011729,0.010064,0.011636,0.015609,0.020192,0.02032,0.014126,0.007501,0.003703,0.001881,0.000997,-120.46916,-39.86078,-169.37109,-56.04143,2.286125,0.299414,0.391571,0.563373,0.886985,0.76655
Kanpur,2002/1/4,1.4676,1.5015,1.5103,1.5059,0.025609,0.018337,0.01498,0.01373,0.8718,0.8698,0.8648,0.710564,0.622785,0.57738,0.07,0.186,0.485,0.054,3.502,0.556,98.690688,0.8548,0.557988,0.000497,0.003525,0.014969,0.03822,0.059507,0.057851,0.038783,0.021557,0.011479,0.006883,0.005371,0.005735,0.007899,0.012611,0.021425,0.034007,0.043197,0.037671,0.021721,0.008729,0.002563,0.00056,-91.26645,-28.3928,-199.94656,-62.20296,3.101372,0.163764,0.221482,0.34054,0.598392,0.892449
Kanpur,2002/1/7,1.5724,1.5393,1.5275,1.5151,0.023948,0.025751,0.024389,0.020489,0.8541,0.8346,0.836,0.693965,0.649718,0.604076,0.1,0.212,0.447,0.088,3.291,0.541,98.65059,0.8794,0.575611,0.001109,0.004622,0.012774,0.02746,0.055184,0.097141,0.098141,0.04344,0.015769,0.00857,0.007983,0.010658,0.015843,0.023219,0.036388,0.058246,0.076649,0.059402,0.025684,0.008355,0.002815,0.001139,-148.56394,-36.72544,-169.97861,-42.0192,2.018461,0.298311,0.40727,0.635212,1.108883,0.887651
Kanpur,2002/1/8,1.5347,1.525,1.5176,1.5062,0.026385,0.023148,0.016235,0.012498,0.8609,0.8688,0.8789,0.706122,0.641072,0.592057,0.089,0.203,0.446,0.08,3.521,0.534,98.978955,0.8667,0.565924,0.001013,0.003563,0.011105,0.029763,0.062321,0.088715,0.073478,0.033052,0.013202,0.007442,0.006581,0.008041,0.011683,0.01824,0.029611,0.048885,0.069403,0.062261,0.031208,0.010344,0.002755,0.000646,-139.60142,-31.72799,-194.28944,-44.15724,2.650582,0.235644,0.327405,0.521659,0.932744,1.009234
Kanpur,2002/1/9,1.5321,1.5297,1.5229,1.5152,0.025489,0.019179,0.016164,0.015245,0.8667,0.8534,0.8421,0.698399,0.62617,0.585216,0.068,0.19,0.459,0.079,3.298,0.539,99,0.8642,0.568111,0.000717,0.002966,0.010461,0.02997,0.059846,0.067347,0.041201,0.018625,0.009286,0.006304,0.006128,0.008111,0.013157,0.022977,0.038251,0.056022,0.062986,0.048182,0.025292,0.009928,0.00309,0.000775,-112.20809,-27.30015,-208.72543,-50.78276,4.489101,0.179941,0.245521,0.387227,0.714793,1.283052
Kanpur,2002/1/11,1.572,1.5544,1.5445,1.5279,0.024224,0.024292,0.022654,0.020315,0.8521,0.8357,0.8283,0.694153,0.648741,0.611794,0.06,0.203,0.437,0.083,3.166,0.616,98.791005,0.8693,0.593508,0.000779,0.003022,0.008584,0.019438,0.037688,0.056987,0.052629,0.02733,0.011321,0.006636,0.007349,0.012324,0.019065,0.023297,0.030061,0.045024,0.064057,0.058786,0.029024,0.009375,0.002553,0.000662,-99.25657,-27.74235,-180.27591,-50.38736,2.132696,0.207429,0.27562,0.413216,0.689137,1.045137
Kanpur,2002/1/12,1.4903,1.5276,1.5354,1.5306,0.030888,0.019548,0.015274,0.013569,0.8672,0.8691,0.8688,0.717046,0.632729,0.593506,0.055,0.184,0.501,0.05,3.189,0.534,19.593013,0.8363,0.578472,0.000386,0.003548,0.015118,0.032076,0.041624,0.041566,0.032771,0.018773,0.009028,0.005068,0.004195,0.005241,0.008615,0.015529,0.026474,0.037744,0.039218,0.027598,0.013868,0.00548,0.001802,0.000501,-80.98401,-23.25862,-213.14121,-61.2142,2.118578,0.144652,0.192342,0.288654,0.489848,1.005856
Kanpur,2002/1/12,1.4293,1.4723,1.4849,1.4826,0.026667,0.020222,0.017869,0.016656,0.8543,0.8468,0.8374,0.727246,0.639012,0.595189,0.076,0.189,0.492,0.056,2.951,0.557,95.296431,0.838,0.5769,0.00063,0.003426,0.015386,0.044328,0.064787,0.056256,0.042513,0.029191,0.014441,0.007067,0.005687,0.008139,0.014261,0.021936,0.030799,0.039,0.039389,0.027448,0.013502,0.005248,0.001691,0.00045,-79.59094,-23.56599,-172.26982,-51.00718,2.436887,0.181691,0.238221,0.353998,0.596093,1.021068
Kanpur,2002/1/12,1.4128,1.4615,1.4718,1.4717,0.02322,0.015956,0.013186,0.012254,0.8552,0.8567,0.8512,0.707587,0.618267,0.58623,0.073,0.166,0.512,0.065,3.145,0.548,97.774029,0.8398,0.578447,0.000541,0.006589,0.030345,0.057712,0.059187,0.045871,0.031568,0.018871,0.010191,0.006213,0.005584,0.007735,0.01327,0.02196,0.033143,0.044761,0.048615,0.036795,0.018993,0.007145,0.002061,0.000463,-90.21965,-20.6647,-233.58498,-53.50235,3.463284,0.143433,0.193731,0.29347,0.509978,0.996453
Kanpur,2002/1/13,1.598,1.5545,1.5387,1.5243,0.020461,0.023853,0.024352,0.02229,0.8644,0.8405,0.8343,0.691648,0.66571,0.631597,0.138,0.229,0.473,0.14,3.114,0.518,65.988837,0.8875,0.610702,0.001248,0.005561,0.015915,0.033799,0.063596,0.109425,0.13447,0.081237,0.035395,0.018986,0.014195,0.014879,0.022772,0.043001,0.075976,0.111591,0.119008,0.074953,0.030592,0.01098,0.004106,0.001637,-185.52026,-42.55046,-149.80332,-34.35851,1.680519,0.47717,0.628467,0.933539,1.511302,1.600201
Kanpur,2002/1/13,1.4596,1.483,1.4818,1.4753,0.0237,0.022711,0.021737,0.018162,0.8583,0.8428,0.8466,0.725151,0.657697,0.616695,0.161,0.206,0.505,0.089,2.973,0.572,98.624342,0.8653,0.59223,0.001254,0.007301,0.030365,0.075442,0.104341,0.109158,0.111178,0.090754,0.042298,0.016599,0.010536,0.012935,0.022196,0.03506,0.049514,0.061875,0.061734,0.042537,0.021676,0.009604,0.003857,0.001365,-197.8703,-36.43806,-185.77581,-34.21084,2.435574,0.403656,0.541645,0.81895,1.353882,1.458792
Kanpur,2002/1/14,1.5835,1.5469,1.532,1.5163,0.023922,0.025208,0.023926,0.020958,0.8487,0.8323,0.8306,0.694039,0.66675,0.634458,0.103,0.226,0.482,0.132,3.161,0.559,91.444591,0.8666,0.616197,0.001078,0.004379,0.012814,0.028291,0.050707,0.079068,0.095077,0.061639,0.025452,0.012836,0.01214,0.01893,0.031125,0.042193,0.057391,0.081846,0.104857,0.086243,0.040027,0.012687,0.003458,0.000907,-158.45183,-34.59054,-172.66542,-37.69341,1.679123,0.362729,0.474841,0.698579,1.118151,1.705833
Kanpur,2002/1/14,1.488,1.5148,1.5159,1.5063,0.026225,0.021746,0.017588,0.014082,0.8564,0.8568,0.8646,0.723398,0.657606,0.620908,0.119,0.209,0.501,0.14,3.312,0.563,98.260159,0.8477,0.603446,0.001081,0.005364,0.02014,0.050281,0.077666,0.088415,0.086089,0.062631,0.028728,0.013413,0.011415,0.017547,0.030476,0.042447,0.057355,0.081938,0.109006,0.097943,0.05123,0.017658,0.004705,0.001047,-174.15873,-34.09201,-194.80577,-38.13372,2.506873,0.363709,0.477486,0.699877,1.111,1.645218
Kanpur,2002/1/16,1.4186,1.4461,1.452,1.4471,0.022446,0.020871,0.016977,0.014635,0.8567,0.8584,0.8607,0.746772,0.672042,0.626738,0.147,0.212,0.492,0.089,2.829,0.565,98.302575,0.8631,0.603302,0.001094,0.004846,0.020139,0.059898,0.09992,0.112258,0.10254,0.077399,0.040952,0.017959,0.011772,0.014932,0.026201,0.038229,0.047829,0.059961,0.063126,0.041641,0.018172,0.006796,0.002471,0.000874,-168.02695,-31.99962,-187.02243,-35.61718,1.913126,0.350744,0.464464,0.693136,1.146388,2.25755
Kanpur,2002/1/19,1.4577,1.4569,1.453,1.4442,0.023349,0.020351,0.017036,0.015092,0.8582,0.8549,0.854,0.748719,0.688626,0.647703,0.063,0.231,0.469,0.057,2.637,0.565,98.352463,0.8613,0.627497,0.000699,0.001739,0.004831,0.014016,0.034564,0.055326,0.054159,0.034893,0.017762,0.009622,0.00799,0.011263,0.01986,0.029277,0.035335,0.038468,0.034354,0.021742,0.009979,0.003889,0.001486,0.000591,-88.76675,-20.5627,-197.74134,-45.80651,2.320099,0.177582,0.231655,0.341257,0.568071,1.497246
Kanpur,2002/1/22,1.3735,1.4187,1.4347,1.4375,0.023409,0.019218,0.016314,0.015131,0.8457,0.8419,0.8366,0.735445,0.638463,0.590686,0.093,0.183,0.489,0.044,2.903,0.576,95.345361,0.84,0.569921,0.000629,0.003789,0.019595,0.061943,0.085976,0.065349,0.044542,0.031666,0.018234,0.008691,0.005496,0.006537,0.011839,0.01976,0.025808,0.029139,0.027904,0.020584,0.011245,0.004771,0.001671,0.000498,-90.41897,-22.12333,-201.53264,-49.31015,2.565794,0.172555,0.227139,0.341673,0.588689,0.947348
Kanpur,2002/1/22,1.3737,1.4203,1.437,1.44,0.022689,0.017832,0.015688,0.01497,0.8556,0.8487,0.8413,0.737529,0.639253,0.589752,0.098,0.185,0.483,0.045,2.838,0.569,97.739768,0.8458,0.567707,0.000546,0.003487,0.018579,0.061609,0.092618,0.07165,0.047573,0.034114,0.019564,0.009114,0.005842,0.007183,0.012904,0.020438,0.026442,0.030877,0.029447,0.020301,0.010236,0.004174,0.001487,0.000475,-80.53959,-22.59459,-168.24934,-47.2007,2.57433,0.185418,0.243271,0.364872,0.626895,0.982057
Kanpur,2002/1/22,1.5181,1.5025,1.4925,1.4825,0.023809,0.018755,0.015541,0.01452,0.8788,0.8731,0.8668,0.717366,0.658488,0.615968,0.059,0.22,0.455,0.049,3.037,0.579,98.74285,0.8733,0.593337,0.000367,0.001443,0.00513,0.015803,0.037422,0.057288,0.050244,0.027219,0.013,0.007616,0.006451,0.007731,0.011422,0.017786,0.026062,0.033477,0.034291,0.025746,0.014095,0.005904,0.001969,0.000531,-92.14054,-21.54751,-196.72776,-46.00574,4.027186,0.160494,0.221687,0.345164,0.602215,1.001798
Kanpur,2002/1/23,1.5606,1.508,1.4911,1.4751,0.016647,0.020739,0.018962,0.017072,0.8709,0.8585,0.8512,0.696931,0.677449,0.643178,0.08,0.232,0.487,0.075,2.945,0.534,89.987966,0.8993,0.623637,0.000923,0.004032,0.010087,0.018556,0.03456,0.062609,0.074883,0.049357,0.023206,0.011826,0.009184,0.011233,0.017063,0.025964,0.038525,0.055815,0.062979,0.039331,0.013816,0.004038,0.001458,0.000778,-104.77367,-30.58172,-157.27542,-45.90612,2.064504,0.245125,0.32542,0.490647,0.830544,1.016804
Kanpur,2002/1/23,1.3924,1.4361,1.4481,1.447,0.020293,0.016318,0.014756,0.014171,0.8651,0.8568,0.8464,0.724225,0.628157,0.582319,0.108,0.18,0.486,0.054,2.974,0.561,98.704585,0.8635,0.563632,0.000649,0.004535,0.024154,0.074027,0.101639,0.075376,0.049032,0.034726,0.020132,0.009572,0.00613,0.00732,0.012931,0.021605,0.030509,0.037945,0.037992,0.026479,0.013036,0.005272,0.001988,0.000733,-100.35165,-27.67315,-184.99042,-51.01328,2.55052,0.201002,0.267347,0.408685,0.71915,0.751167
Kanpur,2002/1/23,1.407,1.4464,1.458,1.4569,0.020796,0.01777,0.015842,0.015173,0.8634,0.8529,0.8434,0.727267,0.633744,0.585765,0.101,0.187,0.477,0.055,2.972,0.58,98.579394,0.8669,0.565314,0.000671,0.003389,0.017128,0.060324,0.096705,0.076119,0.050362,0.035049,0.019095,0.009146,0.00657,0.008607,0.014531,0.021546,0.02911,0.036729,0.037504,0.026969,0.014249,0.006207,0.002284,0.000691,-87.33894,-25.74991,-158.81966,-46.82439,2.652427,0.205639,0.272169,0.414283,0.726412,0.744768
Kanpur,2002/1/23,1.3705,1.418,1.431,1.4295,0.016836,0.015055,0.01351,0.012607,0.8679,0.8608,0.8527,0.727836,0.628813,0.581336,0.128,0.177,0.483,0.061,3.145,0.573,97.778458,0.874,0.561699,0.00062,0.005817,0.033115,0.092324,0.115062,0.088463,0.059512,0.03987,0.021873,0.009989,0.006258,0.007402,0.013191,0.022555,0.031489,0.039294,0.04198,0.033671,0.019135,0.008088,0.00269,0.000722,-117.16302,-29.3134,-200.03591,-50.04765,2.685383,0.213954,0.288324,0.443561,0.775735,0.758223
Kanpur,2002/1/23,1.475,1.4941,1.4933,1.4856,0.019301,0.015052,0.012399,0.01152,0.8926,0.8937,0.8873,0.715997,0.643048,0.600487,0.082,0.201,0.489,0.058,3.034,0.576,98.825778,0.8877,0.579257,0.00067,0.003931,0.014702,0.03563,0.05873,0.068557,0.056745,0.034095,0.016753,0.008785,0.006819,0.008494,0.013685,0.021575,0.030856,0.038736,0.03961,0.029688,0.016207,0.006851,0.002337,0.000651,-106.48886,-28.99569,-188.9425,-51.44687,3.182223,0.19966,0.272814,0.422262,0.731305,0.82652
Kanpur,2002/1/24,1.3345,1.3749,1.3896,1.3935,0.018943,0.014727,0.013707,0.013073,0.8491,0.8368,0.8279,0.736132,0.632742,0.585988,0.105,0.173,0.469,0.05,2.906,0.542,98.79958,0.8457,0.569427,0.000426,0.004152,0.025349,0.07864,0.105747,0.075161,0.043877,0.027575,0.016121,0.008365,0.005476,0.006409,0.011899,0.021787,0.030367,0.03703,0.035586,0.023357,0.010628,0.003999,0.001469,0.000566,-74.06684,-19.91261,-179.32284,-48.21033,2.56251,0.156318,0.203973,0.30808,0.556988,0.893507
